,date,location,time,PM2.5
2289,2016/04/05,中壢,9.0,46
2290,2016/04/05,中壢,10.0,48
2291,2016/04/05,中壢,11.0,46
2292,2016/04/05,中壢,12.0,39
2293,2016/04/05,中壢,13.0,32
2294,2016/04/05,中壢,14.0,23
2295,2016/04/05,中壢,15.0,33
2296,2016/04/05,中壢,16.0,37
2297,2016/04/05,中壢,17.0,44
2298,2016/04/05,中壢,18.0,41
2299,2016/04/05,中壢,19.0,47
2300,2016/04/05,中壢,20.0,51
2301,2016/04/05,中壢,21.0,41
2302,2016/04/05,中壢,22.0,47
2303,2016/04/05,中壢,23.0,51
2304,2016/04/06,中壢,0.0,48
2305,2016/04/06,中壢,1.0,51
2306,2016/04/06,中壢,2.0,42
2307,2016/04/06,中壢,3.0,41
2308,2016/04/06,中壢,4.0,33
2309,2016/04/06,中壢,5.0,41
2310,2016/04/06,中壢,6.0,41
2311,2016/04/06,中壢,7.0,44
2312,2016/04/06,中壢,8.0,42
2313,2016/04/06,中壢,9.0,38
2314,2016/04/06,中壢,10.0,44
2315,2016/04/06,中壢,11.0,46
2316,2016/04/06,中壢,12.0,50
2317,2016/04/06,中壢,13.0,52
2318,2016/04/06,中壢,14.0,54
2319,2016/04/06,中壢,15.0,50
2320,2016/04/06,中壢,16.0,48
2321,2016/04/06,中壢,17.0,42
2322,2016/04/06,中壢,18.0,48
2323,2016/04/06,中壢,19.0,53
2324,2016/04/06,中壢,20.0,52
2325,2016/04/06,中壢,21.0,48
2326,2016/04/06,中壢,22.0,53
2327,2016/04/06,中壢,23.0,52
2328,2016/04/07,中壢,0.0,50
2329,2016/04/07,中壢,1.0,43
2330,2016/04/07,中壢,2.0,43
2331,2016/04/07,中壢,3.0,41
2332,2016/04/07,中壢,4.0,44
2333,2016/04/07,中壢,5.0,41
2334,2016/04/07,中壢,6.0,38
2335,2016/04/07,中壢,7.0,38
2336,2016/04/07,中壢,8.0,36
2337,2016/04/07,中壢,9.0,37
2338,2016/04/07,中壢,10.0,31
2339,2016/04/07,中壢,11.0,26
2340,2016/04/07,中壢,12.0,24
2341,2016/04/07,中壢,13.0,24
2342,2016/04/07,中壢,14.0,24
2343,2016/04/07,中壢,15.0,30
2344,2016/04/07,中壢,16.0,32
2345,2016/04/07,中壢,17.0,34
2346,2016/04/07,中壢,18.0,31
2347,2016/04/07,中壢,19.0,34
2348,2016/04/07,中壢,20.0,35
2349,2016/04/07,中壢,21.0,31
2350,2016/04/07,中壢,22.0,34
2351,2016/04/07,中壢,23.0,35
2352,2016/04/08,中壢,0.0,40
2353,2016/04/08,中壢,1.0,38
2354,2016/04/08,中壢,2.0,41
2355,2016/04/08,中壢,3.0,44
2356,2016/04/08,中壢,4.0,45
2357,2016/04/08,中壢,5.0,48
2358,2016/04/08,中壢,6.0,38
2359,2016/04/08,中壢,7.0,39
2360,2016/04/08,中壢,8.0,41
2361,2016/04/08,中壢,9.0,42
2362,2016/04/08,中壢,10.0,
2363,2016/04/08,中壢,11.0,22
2364,2016/04/08,中壢,12.0,24
2365,2016/04/08,中壢,13.0,23
2366,2016/04/08,中壢,14.0,40
2367,2016/04/08,中壢,15.0,38
2368,2016/04/08,中壢,16.0,39
2369,2016/04/08,中壢,17.0,29
2370,2016/04/08,中壢,18.0,35
2371,2016/04/08,中壢,19.0,45
2372,2016/04/08,中壢,20.0,52
2373,2016/04/08,中壢,21.0,35
2374,2016/04/08,中壢,22.0,45
2375,2016/04/08,中壢,23.0,52
2376,2016/04/09,中壢,0.0,48
2377,2016/04/09,中壢,1.0,38
2378,2016/04/09,中壢,2.0,39
2379,2016/04/09,中壢,3.0,37
2380,2016/04/09,中壢,4.0,42
2381,2016/04/09,中壢,5.0,40
2382,2016/04/09,中壢,6.0,45
2383,2016/04/09,中壢,7.0,34
2384,2016/04/09,中壢,8.0,37
2385,2016/04/09,中壢,9.0,32
2386,2016/04/09,中壢,10.0,34
2387,2016/04/09,中壢,11.0,40
2388,2016/04/09,中壢,12.0,38
2389,2016/04/09,中壢,13.0,38
2390,2016/04/09,中壢,14.0,35
2391,2016/04/09,中壢,15.0,38
2392,2016/04/09,中壢,16.0,43
2393,2016/04/09,中壢,17.0,39
2394,2016/04/09,中壢,18.0,39
2395,2016/04/09,中壢,19.0,25
2396,2016/04/09,中壢,20.0,25
2397,2016/04/09,中壢,21.0,39
2398,2016/04/09,中壢,22.0,25
2399,2016/04/09,中壢,23.0,25
2400,2016/04/10,中壢,0.0,21
2401,2016/04/10,中壢,1.0,23
2402,2016/04/10,中壢,2.0,15
2403,2016/04/10,中壢,3.0,18
2404,2016/04/10,中壢,4.0,18
2405,2016/04/10,中壢,5.0,21
2406,2016/04/10,中壢,6.0,21
2407,2016/04/10,中壢,7.0,41
2408,2016/04/10,中壢,8.0,46
2409,2016/04/10,中壢,9.0,38
2410,2016/04/10,中壢,10.0,23
2411,2016/04/10,中壢,11.0,17
2412,2016/04/10,中壢,12.0,18
2413,2016/04/10,中壢,13.0,18
2414,2016/04/10,中壢,14.0,15
2415,2016/04/10,中壢,15.0,5
2416,2016/04/10,中壢,16.0,6
2417,2016/04/10,中壢,17.0,6
2418,2016/04/10,中壢,18.0,15
2419,2016/04/10,中壢,19.0,17
2420,2016/04/10,中壢,20.0,19
2421,2016/04/10,中壢,21.0,15
2422,2016/04/10,中壢,22.0,17
2423,2016/04/10,中壢,23.0,19
2424,2016/04/11,中壢,0.0,15
2425,2016/04/11,中壢,1.0,15
2426,2016/04/11,中壢,2.0,7
2427,2016/04/11,中壢,3.0,8
2428,2016/04/11,中壢,4.0,8
2429,2016/04/11,中壢,5.0,7
2430,2016/04/11,中壢,6.0,5
2431,2016/04/11,中壢,7.0,21
2432,2016/04/11,中壢,8.0,26
2433,2016/04/11,中壢,9.0,15
2434,2016/04/11,中壢,10.0,23
2435,2016/04/11,中壢,11.0,21
2436,2016/04/11,中壢,12.0,23
2437,2016/04/11,中壢,13.0,24
2438,2016/04/11,中壢,14.0,23
2439,2016/04/11,中壢,15.0,20
2440,2016/04/11,中壢,16.0,8
2441,2016/04/11,中壢,17.0,7
2442,2016/04/11,中壢,18.0,10
2443,2016/04/11,中壢,19.0,7
2444,2016/04/11,中壢,20.0,11
2445,2016/04/11,中壢,21.0,10
2446,2016/04/11,中壢,22.0,7
2447,2016/04/11,中壢,23.0,11
2448,2016/04/12,中壢,0.0,11
2449,2016/04/12,中壢,1.0,15
2450,2016/04/12,中壢,2.0,16
2451,2016/04/12,中壢,3.0,13
2452,2016/04/12,中壢,4.0,22
2453,2016/04/12,中壢,5.0,17
2454,2016/04/12,中壢,6.0,21
2455,2016/04/12,中壢,7.0,23
2456,2016/04/12,中壢,8.0,24
2457,2016/04/12,中壢,9.0,24
2458,2016/04/12,中壢,10.0,31
2459,2016/04/12,中壢,11.0,38
2460,2016/04/12,中壢,12.0,33
2461,2016/04/12,中壢,13.0,27
2462,2016/04/12,中壢,14.0,31
2463,2016/04/12,中壢,15.0,33
2464,2016/04/12,中壢,16.0,43
2465,2016/04/12,中壢,17.0,36
2466,2016/04/12,中壢,18.0,42
2467,2016/04/12,中壢,19.0,43
2468,2016/04/12,中壢,20.0,53
2469,2016/04/12,中壢,21.0,42
2470,2016/04/12,中壢,22.0,43
2471,2016/04/12,中壢,23.0,53
2472,2016/04/13,中壢,0.0,38
2473,2016/04/13,中壢,1.0,33
2474,2016/04/13,中壢,2.0,12
2475,2016/04/13,中壢,3.0,19
2476,2016/04/13,中壢,4.0,5
2477,2016/04/13,中壢,5.0,14
2478,2016/04/13,中壢,6.0,11
2479,2016/04/13,中壢,7.0,12
2480,2016/04/13,中壢,8.0,12
2481,2016/04/13,中壢,9.0,4
2482,2016/04/13,中壢,10.0,1
2483,2016/04/13,中壢,11.0,7
2484,2016/04/13,中壢,12.0,13
2485,2016/04/13,中壢,13.0,13
2486,2016/04/13,中壢,14.0,15
2487,2016/04/13,中壢,15.0,6
2488,2016/04/13,中壢,16.0,7
2489,2016/04/13,中壢,17.0,3
2490,2016/04/13,中壢,18.0,8
2491,2016/04/13,中壢,19.0,7
2492,2016/04/13,中壢,20.0,10
2493,2016/04/13,中壢,21.0,8
2494,2016/04/13,中壢,22.0,7
2495,2016/04/13,中壢,23.0,10
2496,2016/04/14,中壢,0.0,11
2497,2016/04/14,中壢,1.0,18
2498,2016/04/14,中壢,2.0,15
2499,2016/04/14,中壢,3.0,11
2500,2016/04/14,中壢,4.0,8
2501,2016/04/14,中壢,5.0,20
2502,2016/04/14,中壢,6.0,23
2503,2016/04/14,中壢,7.0,26
2504,2016/04/14,中壢,8.0,35
2505,2016/04/14,中壢,9.0,40
2506,2016/04/14,中壢,10.0,39
2507,2016/04/14,中壢,11.0,28
2508,2016/04/14,中壢,12.0,30
2509,2016/04/14,中壢,13.0,29
2510,2016/04/14,中壢,14.0,27
2511,2016/04/14,中壢,15.0,27
2512,2016/04/14,中壢,16.0,19
2513,2016/04/14,中壢,17.0,21
2514,2016/04/14,中壢,18.0,11
2515,2016/04/14,中壢,19.0,11
2516,2016/04/14,中壢,20.0,9
2517,2016/04/14,中壢,21.0,11
2518,2016/04/14,中壢,22.0,11
2519,2016/04/14,中壢,23.0,9
2520,2016/04/15,中壢,0.0,17
2521,2016/04/15,中壢,1.0,11
2522,2016/04/15,中壢,2.0,9
2523,2016/04/15,中壢,3.0,8
2524,2016/04/15,中壢,4.0,17
2525,2016/04/15,中壢,5.0,20
2526,2016/04/15,中壢,6.0,17
2527,2016/04/15,中壢,7.0,26
2528,2016/04/15,中壢,8.0,27
2529,2016/04/15,中壢,9.0,18
2530,2016/04/15,中壢,10.0,15
2531,2016/04/15,中壢,11.0,18
2532,2016/04/15,中壢,12.0,25
2533,2016/04/15,中壢,13.0,33
2534,2016/04/15,中壢,14.0,37
2535,2016/04/15,中壢,15.0,39
2536,2016/04/15,中壢,16.0,27
2537,2016/04/15,中壢,17.0,24
2538,2016/04/15,中壢,18.0,21
2539,2016/04/15,中壢,19.0,24
2540,2016/04/15,中壢,20.0,19
2541,2016/04/15,中壢,21.0,21
2542,2016/04/15,中壢,22.0,24
2543,2016/04/15,中壢,23.0,19
2544,2016/04/16,中壢,0.0,20
2545,2016/04/16,中壢,1.0,31
2546,2016/04/16,中壢,2.0,30
2547,2016/04/16,中壢,3.0,34
2548,2016/04/16,中壢,4.0,29
2549,2016/04/16,中壢,5.0,25
2550,2016/04/16,中壢,6.0,20
2551,2016/04/16,中壢,7.0,39
2552,2016/04/16,中壢,8.0,42
2553,2016/04/16,中壢,9.0,44
2554,2016/04/16,中壢,10.0,49
2555,2016/04/16,中壢,11.0,30
2556,2016/04/16,中壢,12.0,22
2557,2016/04/16,中壢,13.0,14
2558,2016/04/16,中壢,14.0,17
2559,2016/04/16,中壢,15.0,15
2560,2016/04/16,中壢,16.0,12
2561,2016/04/16,中壢,17.0,14
2562,2016/04/16,中壢,18.0,16
2563,2016/04/16,中壢,19.0,23
2564,2016/04/16,中壢,20.0,22
2565,2016/04/16,中壢,21.0,16
2566,2016/04/16,中壢,22.0,23
2567,2016/04/16,中壢,23.0,22
2568,2016/04/17,中壢,0.0,15
2569,2016/04/17,中壢,1.0,6
2570,2016/04/17,中壢,2.0,1
2571,2016/04/17,中壢,3.0,1
2572,2016/04/17,中壢,4.0,9
2573,2016/04/17,中壢,5.0,9
2574,2016/04/17,中壢,6.0,12
2575,2016/04/17,中壢,7.0,18
2576,2016/04/17,中壢,8.0,12
2577,2016/04/17,中壢,9.0,15
2578,2016/04/17,中壢,10.0,10
2579,2016/04/17,中壢,11.0,15
2580,2016/04/17,中壢,12.0,13
2581,2016/04/17,中壢,13.0,18
2582,2016/04/17,中壢,14.0,11
2583,2016/04/17,中壢,15.0,17
2584,2016/04/17,中壢,16.0,17
2585,2016/04/17,中壢,17.0,25
2586,2016/04/17,中壢,18.0,27
2587,2016/04/17,中壢,19.0,32
2588,2016/04/17,中壢,20.0,33
2589,2016/04/17,中壢,21.0,27
2590,2016/04/17,中壢,22.0,32
2591,2016/04/17,中壢,23.0,33
2592,2016/04/18,中壢,0.0,28
2593,2016/04/18,中壢,1.0,21
2594,2016/04/18,中壢,2.0,12
2595,2016/04/18,中壢,3.0,19
2596,2016/04/18,中壢,4.0,16
2597,2016/04/18,中壢,5.0,18
2598,2016/04/18,中壢,6.0,8
2599,2016/04/18,中壢,7.0,8
2600,2016/04/18,中壢,8.0,8
2601,2016/04/18,中壢,9.0,8
2602,2016/04/18,中壢,10.0,8
2603,2016/04/18,中壢,11.0,9
2604,2016/04/18,中壢,12.0,11
2605,2016/04/18,中壢,13.0,5
2606,2016/04/18,中壢,14.0,13
2607,2016/04/18,中壢,15.0,13
2608,2016/04/18,中壢,16.0,18
2609,2016/04/18,中壢,17.0,14
2610,2016/04/18,中壢,18.0,11
2611,2016/04/18,中壢,19.0,13
2612,2016/04/18,中壢,20.0,9
2613,2016/04/18,中壢,21.0,11
2614,2016/04/18,中壢,22.0,13
2615,2016/04/18,中壢,23.0,9
2616,2016/04/19,中壢,0.0,9
2617,2016/04/19,中壢,1.0,11
2618,2016/04/19,中壢,2.0,7
2619,2016/04/19,中壢,3.0,8
2620,2016/04/19,中壢,4.0,1
2621,2016/04/19,中壢,5.0,7
2622,2016/04/19,中壢,6.0,6
2623,2016/04/19,中壢,7.0,12
2624,2016/04/19,中壢,8.0,11
2625,2016/04/19,中壢,9.0,12
2626,2016/04/19,中壢,10.0,11
2627,2016/04/19,中壢,11.0,12
2628,2016/04/19,中壢,12.0,10
2629,2016/04/19,中壢,13.0,15
2630,2016/04/19,中壢,14.0,17
2631,2016/04/19,中壢,15.0,17
2632,2016/04/19,中壢,16.0,16
2633,2016/04/19,中壢,17.0,13
2634,2016/04/19,中壢,18.0,14
2635,2016/04/19,中壢,19.0,16
2636,2016/04/19,中壢,20.0,14
2637,2016/04/19,中壢,21.0,14
2638,2016/04/19,中壢,22.0,16
2639,2016/04/19,中壢,23.0,14
2640,2016/04/20,中壢,0.0,16
2641,2016/04/20,中壢,1.0,9
2642,2016/04/20,中壢,2.0,11
2643,2016/04/20,中壢,3.0,14
2644,2016/04/20,中壢,4.0,16
2645,2016/04/20,中壢,5.0,16
2646,2016/04/20,中壢,6.0,14
2647,2016/04/20,中壢,7.0,34
2648,2016/04/20,中壢,8.0,40
2649,2016/04/20,中壢,9.0,44
2650,2016/04/20,中壢,10.0,47
2651,2016/04/20,中壢,11.0,38
2652,2016/04/20,中壢,12.0,40
2653,2016/04/20,中壢,13.0,42
2654,2016/04/20,中壢,14.0,51
2655,2016/04/20,中壢,15.0,49
2656,2016/04/20,中壢,16.0,43
2657,2016/04/20,中壢,17.0,46
2658,2016/04/20,中壢,18.0,45
2659,2016/04/20,中壢,19.0,55
2660,2016/04/20,中壢,20.0,66
2661,2016/04/20,中壢,21.0,45
2662,2016/04/20,中壢,22.0,55
2663,2016/04/20,中壢,23.0,66
2664,2016/04/21,中壢,0.0,62
2665,2016/04/21,中壢,1.0,53
2666,2016/04/21,中壢,2.0,36
2667,2016/04/21,中壢,3.0,39
2668,2016/04/21,中壢,4.0,38
2669,2016/04/21,中壢,5.0,39
2670,2016/04/21,中壢,6.0,34
2671,2016/04/21,中壢,7.0,37
2672,2016/04/21,中壢,8.0,26
2673,2016/04/21,中壢,9.0,24
2674,2016/04/21,中壢,10.0,28
2675,2016/04/21,中壢,11.0,24
2676,2016/04/21,中壢,12.0,21
2677,2016/04/21,中壢,13.0,22
2678,2016/04/21,中壢,14.0,23
2679,2016/04/21,中壢,15.0,23
2680,2016/04/21,中壢,16.0,12
2681,2016/04/21,中壢,17.0,19
2682,2016/04/21,中壢,18.0,22
2683,2016/04/21,中壢,19.0,34
2684,2016/04/21,中壢,20.0,32
2685,2016/04/21,中壢,21.0,22
2686,2016/04/21,中壢,22.0,34
2687,2016/04/21,中壢,23.0,32
2688,2016/04/22,中壢,0.0,31
2689,2016/04/22,中壢,1.0,28
2690,2016/04/22,中壢,2.0,25
2691,2016/04/22,中壢,3.0,30
2692,2016/04/22,中壢,4.0,34
2693,2016/04/22,中壢,5.0,33
2694,2016/04/22,中壢,6.0,25
2695,2016/04/22,中壢,7.0,
2696,2016/04/22,中壢,8.0,29
2697,2016/04/22,中壢,9.0,33
2698,2016/04/22,中壢,10.0,33
2699,2016/04/22,中壢,11.0,
2700,2016/04/22,中壢,12.0,30
2701,2016/04/22,中壢,13.0,27
2702,2016/04/22,中壢,14.0,27
2703,2016/04/22,中壢,15.0,34
2704,2016/04/22,中壢,16.0,37
2705,2016/04/22,中壢,17.0,49
2706,2016/04/22,中壢,18.0,54
2707,2016/04/22,中壢,19.0,52
2708,2016/04/22,中壢,20.0,50
2709,2016/04/22,中壢,21.0,54
2710,2016/04/22,中壢,22.0,52
2711,2016/04/22,中壢,23.0,50
2712,2016/04/23,中壢,0.0,50
2713,2016/04/23,中壢,1.0,54
2714,2016/04/23,中壢,2.0,42
2715,2016/04/23,中壢,3.0,28
2716,2016/04/23,中壢,4.0,23
2717,2016/04/23,中壢,5.0,24
2718,2016/04/23,中壢,6.0,29
2719,2016/04/23,中壢,7.0,26
2720,2016/04/23,中壢,8.0,25
2721,2016/04/23,中壢,9.0,33
2722,2016/04/23,中壢,10.0,25
2723,2016/04/23,中壢,11.0,31
2724,2016/04/23,中壢,12.0,26
2725,2016/04/23,中壢,13.0,27
2726,2016/04/23,中壢,14.0,17
2727,2016/04/23,中壢,15.0,20
2728,2016/04/23,中壢,16.0,12
2729,2016/04/23,中壢,17.0,21
2730,2016/04/23,中壢,18.0,17
2731,2016/04/23,中壢,19.0,22
2732,2016/04/23,中壢,20.0,19
2733,2016/04/23,中壢,21.0,17
2734,2016/04/23,中壢,22.0,22
2735,2016/04/23,中壢,23.0,19
2736,2016/04/24,中壢,0.0,25
2737,2016/04/24,中壢,1.0,19
2738,2016/04/24,中壢,2.0,21
2739,2016/04/24,中壢,3.0,17
2740,2016/04/24,中壢,4.0,25
2741,2016/04/24,中壢,5.0,23
2742,2016/04/24,中壢,6.0,18
2743,2016/04/24,中壢,7.0,16
2744,2016/04/24,中壢,8.0,19
2745,2016/04/24,中壢,9.0,17
2746,2016/04/24,中壢,10.0,22
2747,2016/04/24,中壢,11.0,19
2748,2016/04/24,中壢,12.0,26
2749,2016/04/24,中壢,13.0,27
2750,2016/04/24,中壢,14.0,24
2751,2016/04/24,中壢,15.0,24
2752,2016/04/24,中壢,16.0,18
2753,2016/04/24,中壢,17.0,20
2754,2016/04/24,中壢,18.0,14
2755,2016/04/24,中壢,19.0,22
2756,2016/04/24,中壢,20.0,29
2757,2016/04/24,中壢,21.0,14
2758,2016/04/24,中壢,22.0,22
2759,2016/04/24,中壢,23.0,29
2760,2016/04/25,中壢,0.0,34
2761,2016/04/25,中壢,1.0,38
2762,2016/04/25,中壢,2.0,27
2763,2016/04/25,中壢,3.0,29
2764,2016/04/25,中壢,4.0,28
2765,2016/04/25,中壢,5.0,27
2766,2016/04/25,中壢,6.0,31
2767,2016/04/25,中壢,7.0,31
2768,2016/04/25,中壢,8.0,33
2769,2016/04/25,中壢,9.0,40
2770,2016/04/25,中壢,10.0,38
2771,2016/04/25,中壢,11.0,39
2772,2016/04/25,中壢,12.0,35
2773,2016/04/25,中壢,13.0,35
2774,2016/04/25,中壢,14.0,30
2775,2016/04/25,中壢,15.0,29
2776,2016/04/25,中壢,16.0,38
2777,2016/04/25,中壢,17.0,47
2778,2016/04/25,中壢,18.0,48
2779,2016/04/25,中壢,19.0,38
2780,2016/04/25,中壢,20.0,36
2781,2016/04/25,中壢,21.0,48
2782,2016/04/25,中壢,22.0,38
2783,2016/04/25,中壢,23.0,36
2784,2016/04/26,中壢,0.0,29
2785,2016/04/26,中壢,1.0,33
2786,2016/04/26,中壢,2.0,29
2787,2016/04/26,中壢,3.0,39
2788,2016/04/26,中壢,4.0,35
2789,2016/04/26,中壢,5.0,32
2790,2016/04/26,中壢,6.0,24
2791,2016/04/26,中壢,7.0,32
2792,2016/04/26,中壢,8.0,37
2793,2016/04/26,中壢,9.0,47
2794,2016/04/26,中壢,10.0,54
2795,2016/04/26,中壢,11.0,53
2796,2016/04/26,中壢,12.0,61
2797,2016/04/26,中壢,13.0,49
2798,2016/04/26,中壢,14.0,46
2799,2016/04/26,中壢,15.0,35
2800,2016/04/26,中壢,16.0,43
2801,2016/04/26,中壢,17.0,47
2802,2016/04/26,中壢,18.0,57
2803,2016/04/26,中壢,19.0,57
2804,2016/04/26,中壢,20.0,49
2805,2016/04/26,中壢,21.0,57
2806,2016/04/26,中壢,22.0,57
2807,2016/04/26,中壢,23.0,49
2808,2016/04/27,中壢,0.0,35
2809,2016/04/27,中壢,1.0,39
2810,2016/04/27,中壢,2.0,31
2811,2016/04/27,中壢,3.0,26
2812,2016/04/27,中壢,4.0,5
2813,2016/04/27,中壢,5.0,13
2814,2016/04/27,中壢,6.0,11
2815,2016/04/27,中壢,7.0,7
2816,2016/04/27,中壢,8.0,11
2817,2016/04/27,中壢,9.0,20
2818,2016/04/27,中壢,10.0,15
2819,2016/04/27,中壢,11.0,17
2820,2016/04/27,中壢,12.0,24
2821,2016/04/27,中壢,13.0,32
2822,2016/04/27,中壢,14.0,27
2823,2016/04/27,中壢,15.0,13
2824,2016/04/27,中壢,16.0,13
2825,2016/04/27,中壢,17.0,11
2826,2016/04/27,中壢,18.0,18
2827,2016/04/27,中壢,19.0,13
2828,2016/04/27,中壢,20.0,21
2829,2016/04/27,中壢,21.0,18
2830,2016/04/27,中壢,22.0,13
2831,2016/04/27,中壢,23.0,21
2832,2016/04/28,中壢,0.0,16
2833,2016/04/28,中壢,1.0,15
2834,2016/04/28,中壢,2.0,9
2835,2016/04/28,中壢,3.0,10
2836,2016/04/28,中壢,4.0,15
2837,2016/04/28,中壢,5.0,22
2838,2016/04/28,中壢,6.0,32
2839,2016/04/28,中壢,7.0,42
2840,2016/04/28,中壢,8.0,34
2841,2016/04/28,中壢,9.0,42
2842,2016/04/28,中壢,10.0,40
2843,2016/04/28,中壢,11.0,44
2844,2016/04/28,中壢,12.0,42
2845,2016/04/28,中壢,13.0,51
2846,2016/04/28,中壢,14.0,54
2847,2016/04/28,中壢,15.0,56
2848,2016/04/28,中壢,16.0,53
2849,2016/04/28,中壢,17.0,58
2850,2016/04/28,中壢,18.0,57
2851,2016/04/28,中壢,19.0,54
2852,2016/04/28,中壢,20.0,43
2853,2016/04/28,中壢,21.0,57
2854,2016/04/28,中壢,22.0,54
2855,2016/04/28,中壢,23.0,43
2856,2016/04/29,中壢,0.0,31
2857,2016/04/29,中壢,1.0,28
2858,2016/04/29,中壢,2.0,33
2859,2016/04/29,中壢,3.0,38
2860,2016/04/29,中壢,4.0,40
2861,2016/04/29,中壢,5.0,42
2862,2016/04/29,中壢,6.0,46
2863,2016/04/29,中壢,7.0,53
2864,2016/04/29,中壢,8.0,52
2865,2016/04/29,中壢,9.0,54
2866,2016/04/29,中壢,10.0,49
2867,2016/04/29,中壢,11.0,56
2868,2016/04/29,中壢,12.0,50
2869,2016/04/29,中壢,13.0,59
2870,2016/04/29,中壢,14.0,63
2871,2016/04/29,中壢,15.0,72
2872,2016/04/29,中壢,16.0,69
2873,2016/04/29,中壢,17.0,67
2874,2016/04/29,中壢,18.0,67
2875,2016/04/29,中壢,19.0,72
2876,2016/04/29,中壢,20.0,72
2877,2016/04/29,中壢,21.0,67
2878,2016/04/29,中壢,22.0,72
2879,2016/04/29,中壢,23.0,72
2880,2016/04/30,中壢,0.0,70
2881,2016/04/30,中壢,1.0,64
2882,2016/04/30,中壢,2.0,62
2883,2016/04/30,中壢,3.0,64
2884,2016/04/30,中壢,4.0,69
2885,2016/04/30,中壢,5.0,67
2886,2016/04/30,中壢,6.0,71
2887,2016/04/30,中壢,7.0,59
2888,2016/04/30,中壢,8.0,59
2889,2016/04/30,中壢,9.0,63
2890,2016/04/30,中壢,10.0,58
2891,2016/04/30,中壢,11.0,66
2892,2016/04/30,中壢,12.0,64
2893,2016/04/30,中壢,13.0,77
2894,2016/04/30,中壢,14.0,75
2895,2016/04/30,中壢,15.0,77
2896,2016/04/30,中壢,16.0,66
2897,2016/04/30,中壢,17.0,62
2898,2016/04/30,中壢,18.0,62
2899,2016/04/30,中壢,19.0,59
2900,2016/04/30,中壢,20.0,54
2901,2016/04/30,中壢,21.0,62
2902,2016/04/30,中壢,22.0,59
2903,2016/04/30,中壢,23.0,54
2904,2016/05/01,中壢,0.0,47
2905,2016/05/01,中壢,1.0,39
2906,2016/05/01,中壢,2.0,45
2907,2016/05/01,中壢,3.0,44
2908,2016/05/01,中壢,4.0,57
2909,2016/05/01,中壢,5.0,49
2910,2016/05/01,中壢,6.0,47
2911,2016/05/01,中壢,7.0,57
2912,2016/05/01,中壢,8.0,54
2913,2016/05/01,中壢,9.0,49
2914,2016/05/01,中壢,10.0,39
2915,2016/05/01,中壢,11.0,38
2916,2016/05/01,中壢,12.0,32
2917,2016/05/01,中壢,13.0,34
2918,2016/05/01,中壢,14.0,35
2919,2016/05/01,中壢,15.0,45
2920,2016/05/01,中壢,16.0,46
2921,2016/05/01,中壢,17.0,52
2922,2016/05/01,中壢,18.0,46
2923,2016/05/01,中壢,19.0,45
2924,2016/05/01,中壢,20.0,32
2925,2016/05/01,中壢,21.0,46
2926,2016/05/01,中壢,22.0,45
2927,2016/05/01,中壢,23.0,32
2928,2016/05/02,中壢,0.0,24
2929,2016/05/02,中壢,1.0,15
2930,2016/05/02,中壢,2.0,10
2931,2016/05/02,中壢,3.0,9
2932,2016/05/02,中壢,4.0,7
2933,2016/05/02,中壢,5.0,12
2934,2016/05/02,中壢,6.0,7
2935,2016/05/02,中壢,7.0,8
2936,2016/05/02,中壢,8.0,19
2937,2016/05/02,中壢,9.0,25
2938,2016/05/02,中壢,10.0,28
2939,2016/05/02,中壢,11.0,32
2940,2016/05/02,中壢,12.0,33
2941,2016/05/02,中壢,13.0,33
2942,2016/05/02,中壢,14.0,33
2943,2016/05/02,中壢,15.0,48
2944,2016/05/02,中壢,16.0,47
2945,2016/05/02,中壢,17.0,48
2946,2016/05/02,中壢,18.0,35
2947,2016/05/02,中壢,19.0,34
2948,2016/05/02,中壢,20.0,22
2949,2016/05/02,中壢,21.0,35
2950,2016/05/02,中壢,22.0,34
2951,2016/05/02,中壢,23.0,22
2952,2016/05/03,中壢,0.0,21
2953,2016/05/03,中壢,1.0,29
2954,2016/05/03,中壢,2.0,30
2955,2016/05/03,中壢,3.0,31
2956,2016/05/03,中壢,4.0,25
2957,2016/05/03,中壢,5.0,21
2958,2016/05/03,中壢,6.0,16
2959,2016/05/03,中壢,7.0,18
2960,2016/05/03,中壢,8.0,25
2961,2016/05/03,中壢,9.0,19
2962,2016/05/03,中壢,10.0,20
2963,2016/05/03,中壢,11.0,18
2964,2016/05/03,中壢,12.0,23
2965,2016/05/03,中壢,13.0,16
2966,2016/05/03,中壢,14.0,22
2967,2016/05/03,中壢,15.0,25
2968,2016/05/03,中壢,16.0,21
2969,2016/05/03,中壢,17.0,18
2970,2016/05/03,中壢,18.0,12
2971,2016/05/03,中壢,19.0,19
2972,2016/05/03,中壢,20.0,22
2973,2016/05/03,中壢,21.0,12
2974,2016/05/03,中壢,22.0,19
2975,2016/05/03,中壢,23.0,22
2976,2016/05/04,中壢,0.0,26
2977,2016/05/04,中壢,1.0,23
2978,2016/05/04,中壢,2.0,21
2979,2016/05/04,中壢,3.0,18
2980,2016/05/04,中壢,4.0,15
2981,2016/05/04,中壢,5.0,16
2982,2016/05/04,中壢,6.0,14
2983,2016/05/04,中壢,7.0,27
2984,2016/05/04,中壢,8.0,32
2985,2016/05/04,中壢,9.0,37
2986,2016/05/04,中壢,10.0,40
2987,2016/05/04,中壢,11.0,39
