,date,location,time,PM2.5
2202,2016/04/01,оч╢щ,18.0,33
2203,2016/04/01,оч╢щ,19.0,31
2204,2016/04/01,оч╢щ,20.0,29
2205,2016/04/01,оч╢щ,21.0,33
2206,2016/04/01,оч╢щ,22.0,31
2207,2016/04/01,оч╢щ,23.0,29
2208,2016/04/02,оч╢щ,0.0,37
2209,2016/04/02,оч╢щ,1.0,23
2210,2016/04/02,оч╢щ,2.0,24
2211,2016/04/02,оч╢щ,3.0,24
2212,2016/04/02,оч╢щ,4.0,32
2213,2016/04/02,оч╢щ,5.0,34
2214,2016/04/02,оч╢щ,6.0,28
2215,2016/04/02,оч╢щ,7.0,71
2216,2016/04/02,оч╢щ,8.0,64
2217,2016/04/02,оч╢щ,9.0,66
2218,2016/04/02,оч╢щ,10.0,60
2219,2016/04/02,оч╢щ,11.0,56
2220,2016/04/02,оч╢щ,12.0,46
2221,2016/04/02,оч╢щ,13.0,50
2222,2016/04/02,оч╢щ,14.0,57
2223,2016/04/02,оч╢щ,15.0,59
2224,2016/04/02,оч╢щ,16.0,59
2225,2016/04/02,оч╢щ,17.0,59
2226,2016/04/02,оч╢щ,18.0,64
2227,2016/04/02,оч╢щ,19.0,58
2228,2016/04/02,оч╢щ,20.0,57
2229,2016/04/02,оч╢щ,21.0,64
2230,2016/04/02,оч╢щ,22.0,58
2231,2016/04/02,оч╢щ,23.0,57
2232,2016/04/03,оч╢щ,0.0,56
2233,2016/04/03,оч╢щ,1.0,56
2234,2016/04/03,оч╢щ,2.0,51
2235,2016/04/03,оч╢щ,3.0,51
2236,2016/04/03,оч╢щ,4.0,52
2237,2016/04/03,оч╢щ,5.0,56
2238,2016/04/03,оч╢щ,6.0,47
2239,2016/04/03,оч╢щ,7.0,46
2240,2016/04/03,оч╢щ,8.0,41
2241,2016/04/03,оч╢щ,9.0,45
2242,2016/04/03,оч╢щ,10.0,39
2243,2016/04/03,оч╢щ,11.0,38
2244,2016/04/03,оч╢щ,12.0,26
2245,2016/04/03,оч╢щ,13.0,24
2246,2016/04/03,оч╢щ,14.0,26
2247,2016/04/03,оч╢щ,15.0,33
2248,2016/04/03,оч╢щ,16.0,37
2249,2016/04/03,оч╢щ,17.0,47
2250,2016/04/03,оч╢щ,18.0,51
2251,2016/04/03,оч╢щ,19.0,56
2252,2016/04/03,оч╢щ,20.0,46
2253,2016/04/03,оч╢щ,21.0,51
2254,2016/04/03,оч╢щ,22.0,56
2255,2016/04/03,оч╢щ,23.0,46
2256,2016/04/04,оч╢щ,0.0,47
2257,2016/04/04,оч╢щ,1.0,44
2258,2016/04/04,оч╢щ,2.0,52
2259,2016/04/04,оч╢щ,3.0,43
2260,2016/04/04,оч╢щ,4.0,48
2261,2016/04/04,оч╢щ,5.0,47
2262,2016/04/04,оч╢щ,6.0,56
2263,2016/04/04,оч╢щ,7.0,32
2264,2016/04/04,оч╢щ,8.0,32
2265,2016/04/04,оч╢щ,9.0,39
2266,2016/04/04,оч╢щ,10.0,37
2267,2016/04/04,оч╢щ,11.0,32
2268,2016/04/04,оч╢щ,12.0,30
2269,2016/04/04,оч╢щ,13.0,32
2270,2016/04/04,оч╢щ,14.0,32
2271,2016/04/04,оч╢щ,15.0,23
2272,2016/04/04,оч╢щ,16.0,25
2273,2016/04/04,оч╢щ,17.0,29
2274,2016/04/04,оч╢щ,18.0,42
2275,2016/04/04,оч╢щ,19.0,40
2276,2016/04/04,оч╢щ,20.0,41
2277,2016/04/04,оч╢щ,21.0,42
2278,2016/04/04,оч╢щ,22.0,40
2279,2016/04/04,оч╢щ,23.0,41
2280,2016/04/05,оч╢щ,0.0,40
2281,2016/04/05,оч╢щ,1.0,39
2282,2016/04/05,оч╢щ,2.0,35
2283,2016/04/05,оч╢щ,3.0,30
2284,2016/04/05,оч╢щ,4.0,32
2285,2016/04/05,оч╢щ,5.0,40
2286,2016/04/05,оч╢щ,6.0,41
2287,2016/04/05,оч╢щ,7.0,49
2288,2016/04/05,оч╢щ,8.0,46
2289,2016/04/05,оч╢щ,9.0,42
2290,2016/04/05,оч╢щ,10.0,48
2291,2016/04/05,оч╢щ,11.0,47
2292,2016/04/05,оч╢щ,12.0,44
2293,2016/04/05,оч╢щ,13.0,41
2294,2016/04/05,оч╢щ,14.0,41
2295,2016/04/05,оч╢щ,15.0,44
2296,2016/04/05,оч╢щ,16.0,42
2297,2016/04/05,оч╢щ,17.0,49
2298,2016/04/05,оч╢щ,18.0,46
2299,2016/04/05,оч╢щ,19.0,48
2300,2016/04/05,оч╢щ,20.0,44
2301,2016/04/05,оч╢щ,21.0,46
2302,2016/04/05,оч╢щ,22.0,48
2303,2016/04/05,оч╢щ,23.0,44
2304,2016/04/06,оч╢щ,0.0,44
2305,2016/04/06,оч╢щ,1.0,45
2306,2016/04/06,оч╢щ,2.0,40
2307,2016/04/06,оч╢щ,3.0,40
2308,2016/04/06,оч╢щ,4.0,30
2309,2016/04/06,оч╢щ,5.0,32
2310,2016/04/06,оч╢щ,6.0,25
2311,2016/04/06,оч╢щ,7.0,61
2312,2016/04/06,оч╢щ,8.0,53
2313,2016/04/06,оч╢щ,9.0,38
2314,2016/04/06,оч╢щ,10.0,40
2315,2016/04/06,оч╢щ,11.0,
2316,2016/04/06,оч╢щ,12.0,28
2317,2016/04/06,оч╢щ,13.0,30
2318,2016/04/06,оч╢щ,14.0,31
2319,2016/04/06,оч╢щ,15.0,44
2320,2016/04/06,оч╢щ,16.0,46
2321,2016/04/06,оч╢щ,17.0,44
2322,2016/04/06,оч╢щ,18.0,49
2323,2016/04/06,оч╢щ,19.0,57
2324,2016/04/06,оч╢щ,20.0,61
2325,2016/04/06,оч╢щ,21.0,49
2326,2016/04/06,оч╢щ,22.0,57
2327,2016/04/06,оч╢щ,23.0,61
2328,2016/04/07,оч╢щ,0.0,63
2329,2016/04/07,оч╢щ,1.0,58
2330,2016/04/07,оч╢щ,2.0,60
2331,2016/04/07,оч╢щ,3.0,61
2332,2016/04/07,оч╢щ,4.0,63
2333,2016/04/07,оч╢щ,5.0,56
2334,2016/04/07,оч╢щ,6.0,49
2335,2016/04/07,оч╢щ,7.0,36
2336,2016/04/07,оч╢щ,8.0,25
2337,2016/04/07,оч╢щ,9.0,25
2338,2016/04/07,оч╢щ,10.0,37
2339,2016/04/07,оч╢щ,11.0,37
2340,2016/04/07,оч╢щ,12.0,30
2341,2016/04/07,оч╢щ,13.0,16
2342,2016/04/07,оч╢щ,14.0,17
2343,2016/04/07,оч╢щ,15.0,25
2344,2016/04/07,оч╢щ,16.0,37
2345,2016/04/07,оч╢щ,17.0,34
2346,2016/04/07,оч╢щ,18.0,35
2347,2016/04/07,оч╢щ,19.0,34
2348,2016/04/07,оч╢щ,20.0,42
2349,2016/04/07,оч╢щ,21.0,35
2350,2016/04/07,оч╢щ,22.0,34
2351,2016/04/07,оч╢щ,23.0,42
2352,2016/04/08,оч╢щ,0.0,41
2353,2016/04/08,оч╢щ,1.0,41
2354,2016/04/08,оч╢щ,2.0,40
2355,2016/04/08,оч╢щ,3.0,41
2356,2016/04/08,оч╢щ,4.0,38
2357,2016/04/08,оч╢щ,5.0,35
2358,2016/04/08,оч╢щ,6.0,25
2359,2016/04/08,оч╢щ,7.0,30
2360,2016/04/08,оч╢щ,8.0,36
2361,2016/04/08,оч╢щ,9.0,36
2362,2016/04/08,оч╢щ,10.0,39
2363,2016/04/08,оч╢щ,11.0,31
2364,2016/04/08,оч╢щ,12.0,38
2365,2016/04/08,оч╢щ,13.0,34
2366,2016/04/08,оч╢щ,14.0,41
2367,2016/04/08,оч╢щ,15.0,34
2368,2016/04/08,оч╢щ,16.0,38
2369,2016/04/08,оч╢щ,17.0,38
2370,2016/04/08,оч╢щ,18.0,48
2371,2016/04/08,оч╢щ,19.0,48
2372,2016/04/08,оч╢щ,20.0,48
2373,2016/04/08,оч╢щ,21.0,48
2374,2016/04/08,оч╢щ,22.0,48
2375,2016/04/08,оч╢щ,23.0,48
2376,2016/04/09,оч╢щ,0.0,40
2377,2016/04/09,оч╢щ,1.0,32
2378,2016/04/09,оч╢щ,2.0,23
2379,2016/04/09,оч╢щ,3.0,25
2380,2016/04/09,оч╢щ,4.0,24
2381,2016/04/09,оч╢щ,5.0,36
2382,2016/04/09,оч╢щ,6.0,37
2383,2016/04/09,оч╢щ,7.0,25
2384,2016/04/09,оч╢щ,8.0,30
2385,2016/04/09,оч╢щ,9.0,41
2386,2016/04/09,оч╢щ,10.0,45
2387,2016/04/09,оч╢щ,11.0,47
2388,2016/04/09,оч╢щ,12.0,43
2389,2016/04/09,оч╢щ,13.0,41
2390,2016/04/09,оч╢щ,14.0,41
2391,2016/04/09,оч╢щ,15.0,36
2392,2016/04/09,оч╢щ,16.0,42
2393,2016/04/09,оч╢щ,17.0,44
2394,2016/04/09,оч╢щ,18.0,48
2395,2016/04/09,оч╢щ,19.0,45
2396,2016/04/09,оч╢щ,20.0,36
2397,2016/04/09,оч╢щ,21.0,48
2398,2016/04/09,оч╢щ,22.0,45
2399,2016/04/09,оч╢щ,23.0,36
2400,2016/04/10,оч╢щ,0.0,25
2401,2016/04/10,оч╢щ,1.0,13
2402,2016/04/10,оч╢щ,2.0,10
2403,2016/04/10,оч╢щ,3.0,18
2404,2016/04/10,оч╢щ,4.0,23
2405,2016/04/10,оч╢щ,5.0,22
2406,2016/04/10,оч╢щ,6.0,19
2407,2016/04/10,оч╢щ,7.0,30
2408,2016/04/10,оч╢щ,8.0,35
2409,2016/04/10,оч╢щ,9.0,33
2410,2016/04/10,оч╢щ,10.0,32
2411,2016/04/10,оч╢щ,11.0,29
2412,2016/04/10,оч╢щ,12.0,34
2413,2016/04/10,оч╢щ,13.0,26
2414,2016/04/10,оч╢щ,14.0,18
2415,2016/04/10,оч╢щ,15.0,7
2416,2016/04/10,оч╢щ,16.0,2
2417,2016/04/10,оч╢щ,17.0,9
2418,2016/04/10,оч╢щ,18.0,12
2419,2016/04/10,оч╢щ,19.0,22
2420,2016/04/10,оч╢щ,20.0,18
2421,2016/04/10,оч╢щ,21.0,12
2422,2016/04/10,оч╢щ,22.0,22
2423,2016/04/10,оч╢щ,23.0,18
2424,2016/04/11,оч╢щ,0.0,14
2425,2016/04/11,оч╢щ,1.0,9
2426,2016/04/11,оч╢щ,2.0,10
2427,2016/04/11,оч╢щ,3.0,9
2428,2016/04/11,оч╢щ,4.0,3
2429,2016/04/11,оч╢щ,5.0,1
2430,2016/04/11,оч╢щ,6.0,1
2431,2016/04/11,оч╢щ,7.0,23
2432,2016/04/11,оч╢щ,8.0,18
2433,2016/04/11,оч╢щ,9.0,14
2434,2016/04/11,оч╢щ,10.0,11
2435,2016/04/11,оч╢щ,11.0,10
2436,2016/04/11,оч╢щ,12.0,14
2437,2016/04/11,оч╢щ,13.0,15
2438,2016/04/11,оч╢щ,14.0,13
2439,2016/04/11,оч╢щ,15.0,15
2440,2016/04/11,оч╢щ,16.0,13
2441,2016/04/11,оч╢щ,17.0,14
2442,2016/04/11,оч╢щ,18.0,6
2443,2016/04/11,оч╢щ,19.0,4
2444,2016/04/11,оч╢щ,20.0,7
2445,2016/04/11,оч╢щ,21.0,6
2446,2016/04/11,оч╢щ,22.0,4
2447,2016/04/11,оч╢щ,23.0,7
2448,2016/04/12,оч╢щ,0.0,7
2449,2016/04/12,оч╢щ,1.0,9
2450,2016/04/12,оч╢щ,2.0,5
2451,2016/04/12,оч╢щ,3.0,12
2452,2016/04/12,оч╢щ,4.0,13
2453,2016/04/12,оч╢щ,5.0,19
2454,2016/04/12,оч╢щ,6.0,15
2455,2016/04/12,оч╢щ,7.0,33
2456,2016/04/12,оч╢щ,8.0,35
2457,2016/04/12,оч╢щ,9.0,36
2458,2016/04/12,оч╢щ,10.0,22
2459,2016/04/12,оч╢щ,11.0,23
2460,2016/04/12,оч╢щ,12.0,20
2461,2016/04/12,оч╢щ,13.0,25
2462,2016/04/12,оч╢щ,14.0,27
2463,2016/04/12,оч╢щ,15.0,37
2464,2016/04/12,оч╢щ,16.0,41
2465,2016/04/12,оч╢щ,17.0,45
2466,2016/04/12,оч╢щ,18.0,45
2467,2016/04/12,оч╢щ,19.0,46
2468,2016/04/12,оч╢щ,20.0,43
2469,2016/04/12,оч╢щ,21.0,45
2470,2016/04/12,оч╢щ,22.0,46
2471,2016/04/12,оч╢щ,23.0,43
2472,2016/04/13,оч╢щ,0.0,38
2473,2016/04/13,оч╢щ,1.0,25
2474,2016/04/13,оч╢щ,2.0,13
2475,2016/04/13,оч╢щ,3.0,8
2476,2016/04/13,оч╢щ,4.0,12
2477,2016/04/13,оч╢щ,5.0,22
2478,2016/04/13,оч╢щ,6.0,17
2479,2016/04/13,оч╢щ,7.0,15
2480,2016/04/13,оч╢щ,8.0,20
2481,2016/04/13,оч╢щ,9.0,13
2482,2016/04/13,оч╢щ,10.0,16
2483,2016/04/13,оч╢щ,11.0,14
2484,2016/04/13,оч╢щ,12.0,16
2485,2016/04/13,оч╢щ,13.0,9
2486,2016/04/13,оч╢щ,14.0,12
2487,2016/04/13,оч╢щ,15.0,12
2488,2016/04/13,оч╢щ,16.0,20
2489,2016/04/13,оч╢щ,17.0,14
2490,2016/04/13,оч╢щ,18.0,14
2491,2016/04/13,оч╢щ,19.0,9
2492,2016/04/13,оч╢щ,20.0,9
2493,2016/04/13,оч╢щ,21.0,14
2494,2016/04/13,оч╢щ,22.0,9
2495,2016/04/13,оч╢щ,23.0,9
2496,2016/04/14,оч╢щ,0.0,10
2497,2016/04/14,оч╢щ,1.0,13
2498,2016/04/14,оч╢щ,2.0,8
2499,2016/04/14,оч╢щ,3.0,10
2500,2016/04/14,оч╢щ,4.0,9
2501,2016/04/14,оч╢щ,5.0,18
2502,2016/04/14,оч╢щ,6.0,17
2503,2016/04/14,оч╢щ,7.0,23
2504,2016/04/14,оч╢щ,8.0,23
2505,2016/04/14,оч╢щ,9.0,28
2506,2016/04/14,оч╢щ,10.0,33
2507,2016/04/14,оч╢щ,11.0,28
2508,2016/04/14,оч╢щ,12.0,27
2509,2016/04/14,оч╢щ,13.0,29
2510,2016/04/14,оч╢щ,14.0,28*
2511,2016/04/14,оч╢щ,15.0,25
2512,2016/04/14,оч╢щ,16.0,13
2513,2016/04/14,оч╢щ,17.0,13
2514,2016/04/14,оч╢щ,18.0,10
2515,2016/04/14,оч╢щ,19.0,17
2516,2016/04/14,оч╢щ,20.0,14
2517,2016/04/14,оч╢щ,21.0,10
2518,2016/04/14,оч╢щ,22.0,17
2519,2016/04/14,оч╢щ,23.0,14
2520,2016/04/15,оч╢щ,0.0,12
2521,2016/04/15,оч╢щ,1.0,9
2522,2016/04/15,оч╢щ,2.0,12
2523,2016/04/15,оч╢щ,3.0,14
2524,2016/04/15,оч╢щ,4.0,11
2525,2016/04/15,оч╢щ,5.0,14
2526,2016/04/15,оч╢щ,6.0,14
2527,2016/04/15,оч╢щ,7.0,15
2528,2016/04/15,оч╢щ,8.0,19
2529,2016/04/15,оч╢щ,9.0,19
2530,2016/04/15,оч╢щ,10.0,13
2531,2016/04/15,оч╢щ,11.0,17
2532,2016/04/15,оч╢щ,12.0,13
2533,2016/04/15,оч╢щ,13.0,18
2534,2016/04/15,оч╢щ,14.0,21
2535,2016/04/15,оч╢щ,15.0,31
2536,2016/04/15,оч╢щ,16.0,37
2537,2016/04/15,оч╢щ,17.0,37
2538,2016/04/15,оч╢щ,18.0,33
2539,2016/04/15,оч╢щ,19.0,28
2540,2016/04/15,оч╢щ,20.0,24
2541,2016/04/15,оч╢щ,21.0,33
2542,2016/04/15,оч╢щ,22.0,28
2543,2016/04/15,оч╢щ,23.0,24
2544,2016/04/16,оч╢щ,0.0,27
2545,2016/04/16,оч╢щ,1.0,25
2546,2016/04/16,оч╢щ,2.0,36
2547,2016/04/16,оч╢щ,3.0,30
2548,2016/04/16,оч╢щ,4.0,27
2549,2016/04/16,оч╢щ,5.0,22
2550,2016/04/16,оч╢щ,6.0,24
2551,2016/04/16,оч╢щ,7.0,50
2552,2016/04/16,оч╢щ,8.0,56
2553,2016/04/16,оч╢щ,9.0,58
2554,2016/04/16,оч╢щ,10.0,56
2555,2016/04/16,оч╢щ,11.0,42
2556,2016/04/16,оч╢щ,12.0,31
2557,2016/04/16,оч╢щ,13.0,21
2558,2016/04/16,оч╢щ,14.0,21
2559,2016/04/16,оч╢щ,15.0,18
2560,2016/04/16,оч╢щ,16.0,9
2561,2016/04/16,оч╢щ,17.0,11
2562,2016/04/16,оч╢щ,18.0,9
2563,2016/04/16,оч╢щ,19.0,11
2564,2016/04/16,оч╢щ,20.0,9
2565,2016/04/16,оч╢щ,21.0,9
2566,2016/04/16,оч╢щ,22.0,11
2567,2016/04/16,оч╢щ,23.0,9
2568,2016/04/17,оч╢щ,0.0,13
2569,2016/04/17,оч╢щ,1.0,9
2570,2016/04/17,оч╢щ,2.0,9
2571,2016/04/17,оч╢щ,3.0,9
2572,2016/04/17,оч╢щ,4.0,13
2573,2016/04/17,оч╢щ,5.0,10
2574,2016/04/17,оч╢щ,6.0,17
2575,2016/04/17,оч╢щ,7.0,17
2576,2016/04/17,оч╢щ,8.0,18
2577,2016/04/17,оч╢щ,9.0,25
2578,2016/04/17,оч╢щ,10.0,25
2579,2016/04/17,оч╢щ,11.0,25
2580,2016/04/17,оч╢щ,12.0,20
2581,2016/04/17,оч╢щ,13.0,23
2582,2016/04/17,оч╢щ,14.0,23
2583,2016/04/17,оч╢щ,15.0,19
2584,2016/04/17,оч╢щ,16.0,24
2585,2016/04/17,оч╢щ,17.0,15
2586,2016/04/17,оч╢щ,18.0,17
2587,2016/04/17,оч╢щ,19.0,14
2588,2016/04/17,оч╢щ,20.0,21
2589,2016/04/17,оч╢щ,21.0,17
2590,2016/04/17,оч╢щ,22.0,14
2591,2016/04/17,оч╢щ,23.0,21
2592,2016/04/18,оч╢щ,0.0,18
2593,2016/04/18,оч╢щ,1.0,18
2594,2016/04/18,оч╢щ,2.0,19
2595,2016/04/18,оч╢щ,3.0,25
2596,2016/04/18,оч╢щ,4.0,18
2597,2016/04/18,оч╢щ,5.0,12
2598,2016/04/18,оч╢щ,6.0,8
2599,2016/04/18,оч╢щ,7.0,6
2600,2016/04/18,оч╢щ,8.0,10
2601,2016/04/18,оч╢щ,9.0,5
2602,2016/04/18,оч╢щ,10.0,5
2603,2016/04/18,оч╢щ,11.0,1
2604,2016/04/18,оч╢щ,12.0,3
2605,2016/04/18,оч╢щ,13.0,7
2606,2016/04/18,оч╢щ,14.0,9
2607,2016/04/18,оч╢щ,15.0,9
2608,2016/04/18,оч╢щ,16.0,10
2609,2016/04/18,оч╢щ,17.0,13
2610,2016/04/18,оч╢щ,18.0,12
2611,2016/04/18,оч╢щ,19.0,7
2612,2016/04/18,оч╢щ,20.0,6
2613,2016/04/18,оч╢щ,21.0,12
2614,2016/04/18,оч╢щ,22.0,7
2615,2016/04/18,оч╢щ,23.0,6
2616,2016/04/19,оч╢щ,0.0,6
2617,2016/04/19,оч╢щ,1.0,8
2618,2016/04/19,оч╢щ,2.0,3
2619,2016/04/19,оч╢щ,3.0,9
2620,2016/04/19,оч╢щ,4.0,7
2621,2016/04/19,оч╢щ,5.0,10
2622,2016/04/19,оч╢щ,6.0,9
2623,2016/04/19,оч╢щ,7.0,19
2624,2016/04/19,оч╢щ,8.0,22
2625,2016/04/19,оч╢щ,9.0,12
2626,2016/04/19,оч╢щ,10.0,
2627,2016/04/19,оч╢щ,11.0,5
2628,2016/04/19,оч╢щ,12.0,7
2629,2016/04/19,оч╢щ,13.0,10
2630,2016/04/19,оч╢щ,14.0,16
2631,2016/04/19,оч╢щ,15.0,12
2632,2016/04/19,оч╢щ,16.0,12
2633,2016/04/19,оч╢щ,17.0,10
2634,2016/04/19,оч╢щ,18.0,7
2635,2016/04/19,оч╢щ,19.0,6
2636,2016/04/19,оч╢щ,20.0,12
2637,2016/04/19,оч╢щ,21.0,7
2638,2016/04/19,оч╢щ,22.0,6
2639,2016/04/19,оч╢щ,23.0,12
2640,2016/04/20,оч╢щ,0.0,15
2641,2016/04/20,оч╢щ,1.0,25
2642,2016/04/20,оч╢щ,2.0,26
2643,2016/04/20,оч╢щ,3.0,25
2644,2016/04/20,оч╢щ,4.0,21
2645,2016/04/20,оч╢щ,5.0,14
2646,2016/04/20,оч╢щ,6.0,22
2647,2016/04/20,оч╢щ,7.0,19
2648,2016/04/20,оч╢щ,8.0,31
2649,2016/04/20,оч╢щ,9.0,36
2650,2016/04/20,оч╢щ,10.0,40
2651,2016/04/20,оч╢щ,11.0,35
2652,2016/04/20,оч╢щ,12.0,41
2653,2016/04/20,оч╢щ,13.0,42
2654,2016/04/20,оч╢щ,14.0,47
2655,2016/04/20,оч╢щ,15.0,48
2656,2016/04/20,оч╢щ,16.0,53
2657,2016/04/20,оч╢щ,17.0,51
2658,2016/04/20,оч╢щ,18.0,55
2659,2016/04/20,оч╢щ,19.0,56
2660,2016/04/20,оч╢щ,20.0,62
2661,2016/04/20,оч╢щ,21.0,55
2662,2016/04/20,оч╢щ,22.0,56
2663,2016/04/20,оч╢щ,23.0,62
2664,2016/04/21,оч╢щ,0.0,56
2665,2016/04/21,оч╢щ,1.0,59
2666,2016/04/21,оч╢щ,2.0,62
2667,2016/04/21,оч╢щ,3.0,69
2668,2016/04/21,оч╢щ,4.0,66
2669,2016/04/21,оч╢щ,5.0,48
2670,2016/04/21,оч╢щ,6.0,40
2671,2016/04/21,оч╢щ,7.0,47
2672,2016/04/21,оч╢щ,8.0,35
2673,2016/04/21,оч╢щ,9.0,37
2674,2016/04/21,оч╢щ,10.0,38
2675,2016/04/21,оч╢щ,11.0,
2676,2016/04/21,оч╢щ,12.0,33
2677,2016/04/21,оч╢щ,13.0,20
2678,2016/04/21,оч╢щ,14.0,18
2679,2016/04/21,оч╢щ,15.0,20
2680,2016/04/21,оч╢щ,16.0,23
2681,2016/04/21,оч╢щ,17.0,27
2682,2016/04/21,оч╢щ,18.0,30
2683,2016/04/21,оч╢щ,19.0,25
2684,2016/04/21,оч╢щ,20.0,26
2685,2016/04/21,оч╢щ,21.0,30
2686,2016/04/21,оч╢щ,22.0,25
2687,2016/04/21,оч╢щ,23.0,26
2688,2016/04/22,оч╢щ,0.0,32
2689,2016/04/22,оч╢щ,1.0,37
2690,2016/04/22,оч╢щ,2.0,33
2691,2016/04/22,оч╢щ,3.0,25
2692,2016/04/22,оч╢щ,4.0,30
2693,2016/04/22,оч╢щ,5.0,33
2694,2016/04/22,оч╢щ,6.0,33
2695,2016/04/22,оч╢щ,7.0,26
2696,2016/04/22,оч╢щ,8.0,27
2697,2016/04/22,оч╢щ,9.0,29
2698,2016/04/22,оч╢щ,10.0,35
2699,2016/04/22,оч╢щ,11.0,41
2700,2016/04/22,оч╢щ,12.0,40
2701,2016/04/22,оч╢щ,13.0,41
2702,2016/04/22,оч╢щ,14.0,34
2703,2016/04/22,оч╢щ,15.0,31
2704,2016/04/22,оч╢щ,16.0,36
2705,2016/04/22,оч╢щ,17.0,35
2706,2016/04/22,оч╢щ,18.0,33
2707,2016/04/22,оч╢щ,19.0,27
2708,2016/04/22,оч╢щ,20.0,25
2709,2016/04/22,оч╢щ,21.0,33
2710,2016/04/22,оч╢щ,22.0,27
2711,2016/04/22,оч╢щ,23.0,25
2712,2016/04/23,оч╢щ,0.0,27
2713,2016/04/23,оч╢щ,1.0,32
2714,2016/04/23,оч╢щ,2.0,35
2715,2016/04/23,оч╢щ,3.0,32
2716,2016/04/23,оч╢щ,4.0,30
2717,2016/04/23,оч╢щ,5.0,32
2718,2016/04/23,оч╢щ,6.0,32
2719,2016/04/23,оч╢щ,7.0,31
2720,2016/04/23,оч╢щ,8.0,25
2721,2016/04/23,оч╢щ,9.0,18
2722,2016/04/23,оч╢щ,10.0,23
2723,2016/04/23,оч╢щ,11.0,26
2724,2016/04/23,оч╢щ,12.0,32
2725,2016/04/23,оч╢щ,13.0,27
2726,2016/04/23,оч╢щ,14.0,20
2727,2016/04/23,оч╢щ,15.0,17
2728,2016/04/23,оч╢щ,16.0,12
2729,2016/04/23,оч╢щ,17.0,20
2730,2016/04/23,оч╢щ,18.0,19
2731,2016/04/23,оч╢щ,19.0,23
2732,2016/04/23,оч╢щ,20.0,21
2733,2016/04/23,оч╢щ,21.0,19
2734,2016/04/23,оч╢щ,22.0,23
2735,2016/04/23,оч╢щ,23.0,21
2736,2016/04/24,оч╢щ,0.0,22
2737,2016/04/24,оч╢щ,1.0,18
2738,2016/04/24,оч╢щ,2.0,19
2739,2016/04/24,оч╢щ,3.0,16
2740,2016/04/24,оч╢щ,4.0,16
2741,2016/04/24,оч╢щ,5.0,21
2742,2016/04/24,оч╢щ,6.0,25
2743,2016/04/24,оч╢щ,7.0,29
2744,2016/04/24,оч╢щ,8.0,19
2745,2016/04/24,оч╢щ,9.0,19
2746,2016/04/24,оч╢щ,10.0,23
2747,2016/04/24,оч╢щ,11.0,25
2748,2016/04/24,оч╢щ,12.0,23
2749,2016/04/24,оч╢щ,13.0,25
2750,2016/04/24,оч╢щ,14.0,29
2751,2016/04/24,оч╢щ,15.0,27
2752,2016/04/24,оч╢щ,16.0,21
2753,2016/04/24,оч╢щ,17.0,19
2754,2016/04/24,оч╢щ,18.0,23
2755,2016/04/24,оч╢щ,19.0,25
2756,2016/04/24,оч╢щ,20.0,27
2757,2016/04/24,оч╢щ,21.0,23
2758,2016/04/24,оч╢щ,22.0,25
2759,2016/04/24,оч╢щ,23.0,27
2760,2016/04/25,оч╢щ,0.0,24
2761,2016/04/25,оч╢щ,1.0,28
2762,2016/04/25,оч╢щ,2.0,19
2763,2016/04/25,оч╢щ,3.0,15
2764,2016/04/25,оч╢щ,4.0,16
2765,2016/04/25,оч╢щ,5.0,24
2766,2016/04/25,оч╢щ,6.0,27
2767,2016/04/25,оч╢щ,7.0,32
2768,2016/04/25,оч╢щ,8.0,37
2769,2016/04/25,оч╢щ,9.0,38
2770,2016/04/25,оч╢щ,10.0,36
2771,2016/04/25,оч╢щ,11.0,36
2772,2016/04/25,оч╢щ,12.0,
2773,2016/04/25,оч╢щ,13.0,38
2774,2016/04/25,оч╢щ,14.0,32
2775,2016/04/25,оч╢щ,15.0,28
2776,2016/04/25,оч╢щ,16.0,36
2777,2016/04/25,оч╢щ,17.0,41
2778,2016/04/25,оч╢щ,18.0,42
2779,2016/04/25,оч╢щ,19.0,41
2780,2016/04/25,оч╢щ,20.0,39
2781,2016/04/25,оч╢щ,21.0,42
2782,2016/04/25,оч╢щ,22.0,41
2783,2016/04/25,оч╢щ,23.0,39
2784,2016/04/26,оч╢щ,0.0,37
2785,2016/04/26,оч╢щ,1.0,26
2786,2016/04/26,оч╢щ,2.0,33
2787,2016/04/26,оч╢щ,3.0,32
2788,2016/04/26,оч╢щ,4.0,35
2789,2016/04/26,оч╢щ,5.0,31
2790,2016/04/26,оч╢щ,6.0,36
2791,2016/04/26,оч╢щ,7.0,32
2792,2016/04/26,оч╢щ,8.0,40
2793,2016/04/26,оч╢щ,9.0,46
2794,2016/04/26,оч╢щ,10.0,46
2795,2016/04/26,оч╢щ,11.0,49
2796,2016/04/26,оч╢щ,12.0,44
2797,2016/04/26,оч╢щ,13.0,45
2798,2016/04/26,оч╢щ,14.0,37
2799,2016/04/26,оч╢щ,15.0,41
2800,2016/04/26,оч╢щ,16.0,42
2801,2016/04/26,оч╢щ,17.0,45
2802,2016/04/26,оч╢щ,18.0,48
2803,2016/04/26,оч╢щ,19.0,46
2804,2016/04/26,оч╢щ,20.0,44
2805,2016/04/26,оч╢щ,21.0,48
2806,2016/04/26,оч╢щ,22.0,46
2807,2016/04/26,оч╢щ,23.0,44
2808,2016/04/27,оч╢щ,0.0,41
2809,2016/04/27,оч╢щ,1.0,47
